wallet,roi,tradingFrequency,activityLevel,volatility,sharpeRatio
DkNYkjqY2mN9EM3c6xowLkjqNCQ8NCgfBggX38RTwfcS,-13.66%,173.84 trades/day,[object Object],2677.6030,0.6412
3Dp2NyiSx5Vc4b4jS6trW6Dh8RfDrmMiJ2KX2nP7pYKk,-23.08%,22.95 trades/day,[object Object],446.2251,0.6311
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,42146.34 trades/day,[object Object],0.8058,0.0891
FyRknRUhWPg1NFmqK44PSsYcRD77X4iYw3d16eYrc5EW,-46.91%,8.11 trades/day,[object Object],386.0228,0.3133
hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,6.21%,2478.34 trades/day,[object Object],50.3786,0.3183
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,0.00%,867.72 trades/day,[object Object],0.1583,0.0671
JDTLy299R3DTVTaWoxd721pg5ojLi7iXk8mvLN3vmHYD,19175.19%,8.20 trades/day,[object Object],555.2873,0.3394
F8t6j8nDYmffowhP3dCUjJn7PVYg4QsTwoHir7vhkJH3,247.78%,7.04 trades/day,[object Object],542.2144,0.2712
41rLhKAV7XQ33TKahnc6nCuCjaUpyadoxMq9qxPNTfgH,167.17%,9.63 trades/day,[object Object],93.7273,0.3621
9tNPBqwTVH5kMJCWPc3bkSAPRqfCRbvAt1RfDJHRQmfG,0.00%,10.36 trades/day,[object Object],105.8245,0.1277
4KC79pbkUmDHsD3gCPAc8GonVesuRZLtoLUnt3Kba79D,-0.00%,79.82 trades/day,[object Object],4.7049,0.5815
8exQbheqQkn1uu1RxBmUxcEETGaRoLzMedxMYmvupPik,-16.30%,4.05 trades/day,[object Object],307.0877,0.2846
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0.00%,777600.00 trades/day,[object Object],1.7344,0.3389
Ahw2RPQd1VRDYHx2KWzyqHWUepdeU5XWSUc59NyaaaCB,-15.58%,6.38 trades/day,[object Object],187.4811,0.3391
GNZQjGsSmTeP4oNq5KLRdHhQinvwvMLuK1unLz7hUUKB,16.45%,65.57 trades/day,[object Object],167.5444,0.3482
2mznuX9T6jjbeKGKdEgBXBiZfdobWk12caUQnH8D5S5S,431.51%,84.13 trades/day,[object Object],134.1299,0.2327
786wMAMUWNf2g6FeTd3LTf6Tpg3VGFB2993z3M77ss1o,3619.33%,7.07 trades/day,[object Object],464.7576,0.3609
ABfrkq3rTbJC5J5tA2PsxrUYf2xjt5bwcYt7TDQwinJ3,0.00%,6.14 trades/day,[object Object],92.3354,0.2919
EpnevSpsspYk8tfN6z3hXuiaUs5MJQu2am8vrupghG2R,0.00%,11.70 trades/day,[object Object],1842.7856,0.4353
E8bTgCfQLMSrJ6wPaq3GsRaGopzNzGL7RPCUYqRUHSFM,0.00%,1104.95 trades/day,[object Object],0.0380,0.0185
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD,1.71%,203.02 trades/day,[object Object],4545.3469,0.4076
Y7X5LRNpid4AodgGLpPqKwhCxAv17GesS7vS1esoXHe,0.02%,4.61 trades/day,[object Object],187.8185,0.3208
HK1jvrL1gWPaBgU7Cw33KwizntRBBpqopvJnpr1AKttK,-0.22%,89.12 trades/day,[object Object],76.7361,0.2834
DNiqnQoTryqS5rjPTHjCRoCJEdWz9HLsFY6jVwbeTtkD,-0.00%,15.53 trades/day,[object Object],153.7937,0.2801
5FSnzdBs2nM4LZJuvCFNX7E22gsMaJVKCGihv5FQXySd,-0.40%,1.84 trades/day,[object Object],35.9062,0.3328
CoPSQTdngXHdx4hCdZgkRoE41Ys3tKBH7QsT7r7uemN2,-30.37%,6.57 trades/day,[object Object],202.8862,0.4302
AoKuruNJxobLxeXxyH9L35aW2wv2bpDXAFW6rGKEsAb1,0.62%,12.25 trades/day,[object Object],47.1542,0.2523
6gwffpBTHpKeNekLDdPmPJNz4t7tq6sV43Ajw3sEo7LM,-10.51%,11.95 trades/day,[object Object],64.3521,0.4060
D5wZZaUGpqPdNMR3bDE6mSvsE6JgaPuDc3gKv1DdhtUQ,-2.44%,168.41 trades/day,[object Object],257.6641,0.2067
7asAaHA59WRzgr1pZeeVzYRH3MTEnGERaLEZtbPyh4fE,-7.38%,10.20 trades/day,[object Object],1941.5907,0.3551
Ar5aQeSrojCLQbWNFwyazSGGAV1fu5SXeJyMaX4Hauso,467.88%,113.94 trades/day,[object Object],10007.7260,0.5297
rp8ntGS7P2k3faTvsRSWxQLa3B68DetNbwe1GHLiTUK,-74.38%,89.39 trades/day,[object Object],9785.7706,0.3789
EZPiHpzWwBbJ73nwc7A9jSFiKjtPbrRrWzSKoZbfvCJW,25.50%,24.58 trades/day,[object Object],29.7768,0.2911
4nHj98E4gqm6TvnN7RKJVvJYBMFWDojngtTQB1rbQwoH,-51.07%,18.51 trades/day,[object Object],69.8599,0.4799
HdQjMTH7J9jQWDx6H8uJNN2cnH23F9yUKf3zinJEasn9,-62.93%,7.26 trades/day,[object Object],255.4166,0.4142
9PWrUt1F6S9rDrQvFcjAin3C9k3MEVNhpFrY1ntJqdM8,-6.30%,5.38 trades/day,[object Object],88.1622,0.3421
GNgQf2EkeZNKdYdAXk7h2nD5AYbGDHHrRmwrMJzSmm6J,78.05%,12.25 trades/day,[object Object],17.3183,0.3103
5RkWDxsjE5YPjToHCBCrrTudXbmwuwzbThM4rhequJUU,-6.46%,11.37 trades/day,[object Object],209.4238,0.2407
2YQngRz1oMFraYoci7bsEFr7JkcLBVAvoytbiq6MdXEQ,19.46%,9.52 trades/day,[object Object],137.8251,0.3072
4tKaF3zxHcCQcZZ61SVRgZ9wJhmPc7ZupNrmnu5eePRt,4.52%,11.31 trades/day,[object Object],253.5273,0.2872
LR2sc3cjdnAoRp9zdn36Sd4GvBgv8BzawuSWn7sqs4Y,-0.00%,56.66 trades/day,[object Object],27.2259,0.1437
DMpRWjbhCAyVTLkbWimA7V4VDKnxngXh3mS8WUXT1bNg,-0.86%,13.87 trades/day,[object Object],156.4035,0.3731
7r6qHRHAs5C4oANqzwWqXR9gZzAY87b5Vf41TRtQzPoB,-18.97%,172.34 trades/day,[object Object],956.6245,0.7943
2w3oPq7As3bQ1YW9EDy4Tan2w36BPtrFvcq2jrbTgztm,-5.49%,4.77 trades/day,[object Object],533.4346,0.2482
DrKT32zLagTJhv2SmNVFiPFS5rdLbGizeBbU8skwRHHg,-2.79%,14.30 trades/day,[object Object],155.8586,0.2768
8tLWh1vbHHdqFFbuqoyus7Ks1wRwMKj4tvNF8rzf8NeU,1.26%,37.76 trades/day,[object Object],59.7888,0.3824
AJMo1oGdoCHtknLRzEpkcLYtpGWLXUS9377Hz5YDhZnf,-63.90%,10.87 trades/day,[object Object],212.7414,0.2612
7rQEBBmaFRRxpgHCxJmBy6vo5EM9Xiq6NUERJTbPdwkL,-5.00%,25.32 trades/day,[object Object],5.5709,0.3249
5YET3YapxD6to6rqPqTWB3R9pSbURy6yduuUtoZkzoPX,1749.47%,14706.38 trades/day,[object Object],97.3141,0.1728
DmrScK59xm9AKbMMKJ3JsWFz9Vs8SD9fUB9e8SGrt9xt,1.59%,10.97 trades/day,[object Object],221.2127,0.3991
A5txdfoC1mm6er9gS9CACLvd2HMp5eLHCLf5NUcWZDdH,-0.00%,32.42 trades/day,[object Object],530.7053,0.3223
9ibTSCpbjHL6NWhQSA85rDrom7Xu76JPow2C26an3ShQ,3124.78%,45.16 trades/day,[object Object],386.6796,0.2666
E53KLcUR5dBkJqtDSRMfU1TEqRLuo5vXqr7VnmwU1cqs,-86.91%,543.36 trades/day,[object Object],273.4297,0.2480
EXnEPNQYdhEhAK71ACwpFakpQA7k1qzsJAXNir2RXzjh,-58.07%,85.36 trades/day,[object Object],234.9941,0.2425
6yZaexRwbQKDXHa9ckKzisPXde89SesSdfZAfsE2yBwj,-45.61%,570.82 trades/day,[object Object],166.4818,0.1621
2USzGz6VPiLyoudrGHesEzRua5WHcp6zRN9FEw2UU2yd,-70.00%,40.78 trades/day,[object Object],179.8920,0.2808
KANYEsXAntLxYUE6GtPJ5CahFGpEbaSbd5xhNFYbvq3,-9.00%,970.79 trades/day,[object Object],334.4641,0.1964
7xUcEAVhMYueDe4Ro4TozZEqgsxHiL4sy1dP3NX5HFie,34.55%,13.80 trades/day,[object Object],158.8304,0.3503
D5fjvNy8anvDfg4QeTNHF3nTgCrvTej2TTih76pHWJnE,-32.48%,604.88 trades/day,[object Object],209.1494,0.2172
9cappJFwtTBtjB8SetTNK75EoZPYpLDaBxLxhixG89AK,94.89%,51.35 trades/day,[object Object],14.4941,0.6986
8b6iz5WbnfXyDbdEXGeWYSMGGgqc68f2QrXGoFX8bgi9,-8.03%,128.03 trades/day,[object Object],680.8115,0.6708
WnJrqWQQTQ2UTvFN19EVh2u2KvqhoHm2X9rUyiMBtuJ,-5.12%,8.26 trades/day,[object Object],24.3019,0.6322
CN4AG1iqQeLaZrQB2qsfJaAQgUBHeSXUK6UvC31n77UJ,-6.37%,2439.95 trades/day,[object Object],2.6271,0.3289
u6gu1qWUePFi8L4XDtwwQhYfuBtRxwToUvXMeQGEDD3,0.70%,7.73 trades/day,[object Object],476.9930,0.2331
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,26915.89 trades/day,[object Object],0.0000,0.0000
oQzw1owzS6AYcfk33UpWEoTknCi6Ja78oEsd214Yvwc,0.00%,72.47 trades/day,[object Object],66.6408,0.3594
4EU45Uz9Q9pTqUr2TPheVbbavMr6GwWz4DkgG62iRZwf,-16.99%,24.74 trades/day,[object Object],91.3098,0.4711
A5fD9uXKZN4BWtD3PBNfecj3nvCf9SS3fUfHpnXbimc8,0.94%,22.56 trades/day,[object Object],314.9207,0.4509
8XJoLuYL6HrrDL6soUMXvK4D99KkA8469TJYMoGkmjhL,16.53%,31.16 trades/day,[object Object],84.6903,0.4833
Dy4H6oC1nWsTJfkdfCaW4TjELW4X3rvgm2FaVFrR8mp3,9811.70%,3.05 trades/day,[object Object],63.8737,0.2976
Hoko9yYRfo6bF2twi3c51LX8CLA8tUEWq3eD9R91iQVB,107.01%,36.97 trades/day,[object Object],114.4664,0.4354
7d4kX2643BuxgLK4UY58ogLv6rg8PTzdyrP35Bnp484D,0.19%,42.87 trades/day,[object Object],61.5683,0.3929
4BaAMdZdznarzQjkpxmDhudn7L4c7iikEGswZTxiQ87m,-10.90%,44.44 trades/day,[object Object],650.7063,0.3988
AdXtc2m7PE6GWhpGnN1SepPWCivgAzUQkDcecQUQTVo3,1432.06%,31.69 trades/day,[object Object],134.3169,0.4327
FBfy9Bdasv2YqGz2CzSi1EzyFvLKGJhetTPkmXM5F4aa,-46.49%,158.05 trades/day,[object Object],3.1372,0.1908
AsFtX98nBa9JBWeboZh1xGA1GYcPVBhTgijXgrvcaCkc,-4.36%,67.16 trades/day,[object Object],868.6095,0.6361
DcprzRoZejWT4crBC2w8VYBr8LFfxqxUFXXjbcVvcZq1,-0.86%,10.21 trades/day,[object Object],2241.7510,0.1827
DhR3pEN5WfH6djt9y5kKDk9QSTszWgfK9MGGQD5eAiWo,-93.27%,41.95 trades/day,[object Object],306.5447,0.3724
HBJ81wQBojpcpadmuamq97VkG7joR8V6qr4jR5YPd8Ek,9.38%,6.20 trades/day,[object Object],20.2310,0.3413
6vpsXUTyeuWZAEzyqdB1uc62iuRyFxSrnNXquNgrtTJf,-3.76%,7.59 trades/day,[object Object],108.3401,0.2702
3BpwdgYovTfT6mrE3Sb7FZ6S1ET53rg4iCWtmMSnpw2m,0.15%,7.77 trades/day,[object Object],57.6334,0.4083
7WBK3dgGwvn94Z1ErHt3mDW2jWW4pzcKmw1PzKBGUNLL,1736.77%,82.90 trades/day,[object Object],80.8860,0.3269
6EAbKtqLrpfVZ2LTZrYowuimPyPSDQqwvPYRD4gEaw3e,0.01%,92.66 trades/day,[object Object],210.8978,0.2568
3GfgGHXYBMA21VjSPFJK3Y2LoxqpERwNujhpExyvHFn4,4016.89%,20.87 trades/day,[object Object],205.5017,0.3141
H5Kv8t9vcQv2EDnDzJH8YvaWK1XjmM3srPe6jVYd21xR,0.02%,11.99 trades/day,[object Object],98.3329,0.3696
61akGQZWmorv3PwYPpJtFPdi2kemAzsgRhpJGW1DKNNY,-0.00%,426.53 trades/day,[object Object],80.6372,0.5310
FVmWBwguWaPnRXkhvqFYhuSaGN7gy8CGnct6Cdsdfy4u,-8.42%,26.42 trades/day,[object Object],27.1458,0.3542
Hgo88bxw5QQBxJVtBHDA3NYybPiEWTAgDza4rB4PXm63,1287.99%,7.67 trades/day,[object Object],288.3386,0.2716
BsFyq2jLzPGkfyoXRe7nGoEV69n2KwLpp6yaJ1CEV3xR,1.07%,62.33 trades/day,[object Object],519.9601,0.3781
BeKDf4E329HyykQpMAmkUfSh5VthMUQhvv21skE9WUjm,-56.41%,32.55 trades/day,[object Object],65.2714,0.3899
FDhhHwhbzsdP1wwT5K99Jeb5rsuq5oSB5jByhxDSEsdf,18.46%,6.22 trades/day,[object Object],197.2186,0.3625
3eMuptR8e637cSjTSLcrkesy286LzTvhSSWL1wq7rWCH,471.42%,56.34 trades/day,[object Object],144.4743,0.2972
HDvVCcC7ajJCEnmRCLSrzASWaVxvcGbpX1FPYGzgVTXi,-25.25%,13.32 trades/day,[object Object],111.1956,0.3295
82bVE4oRV7voeRWs6zbxeMYgwT9vAfYypNzHVqdz4kWb,18.28%,84.49 trades/day,[object Object],59.1087,0.2436
Good1aBUcGwGgfrLB4HbBKS5ZPWajpn8Hf3qGnTpdYWM,37.69%,7.04 trades/day,[object Object],446.9978,0.1423
HD8muJsAPF3jErHRjXYfMVSLqRS681zJjcHG97bP1CGi,33.43%,22.61 trades/day,[object Object],191.1714,0.1784
EN9cfoi6Lpz5pUf1paii1ZJZvAMya4ZgNXm9sM4g1sDP,0.00%,101.34 trades/day,[object Object],575.3623,0.3142
GUn8TXVcNFhB522qXjozFKdsiY8nozWRMeTyBMopCMtJ,-0.23%,8.63 trades/day,[object Object],154.6178,0.2770
GH7nyfHDm1v9K73budh2tJtSQrvADmtkRzGANekGMH9A,906.82%,13.30 trades/day,[object Object],71.3937,0.4608
BxCF1m15GC2Akzg3mGREHWQQbmutMcn4RAK8HyPARBSA,-6.91%,7.57 trades/day,[object Object],689.2071,0.2413
8LwyaJjtyqSREZ3iThFgfVCw6PgYkFA2qytnbGRzkJbX,0.00%,2.42 trades/day,[object Object],50.3954,0.2682
HzNtkV7huNFEk33bA3Bt7hArDpjX4aDDwdfv87Hw7Gvd,6.37%,17.33 trades/day,[object Object],23.2310,0.3515
HaTcPYFX5AKUQdHwmNhPiFRhhWCQFTzbvdzYDxcekP4N,29.23%,7.59 trades/day,[object Object],167.9562,0.3629
9HMP2kW9VeL7o4ccRdpZVPsKL9PpcVDnAZH27pSKDyBm,-0.40%,13.13 trades/day,[object Object],50.4268,0.1131
6VNzaCFZYdW8F5NgJTkE8e53RLXmkzLKfiUBDrdTzEh2,-0.00%,62.77 trades/day,[object Object],25.1170,0.3778
497kWhSRz5jnk8ZqkTdxnUC4B4jFMnCisbYaJfZo91QA,4812.14%,25.15 trades/day,[object Object],250.2686,0.2398
99P53CaVbijCAJ1GCHWi6ZiZewRU4PVfe9WQ6Ca8cE7G,3.38%,8.57 trades/day,[object Object],136.2960,0.3543
6cHXmJDrxPLJPxNvRY3MZtsWHrJWSEBDrvvzHVviwean,-3.81%,40.46 trades/day,[object Object],55.1162,0.4560
34HkH1CyqH1qbEscnk3gFaBvCA6SuuWf9UHwzUzkQsye,0.62%,11.43 trades/day,[object Object],8.8196,0.2619
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,0.03%,166.01 trades/day,[object Object],3.5737,0.5574
8u9gBcrSjffdJ7gdi9rKAEdAAtwiQTteKp4sKoZW19r4,2.92%,31.84 trades/day,[object Object],612.4625,0.5509
GLykdQJdERCur4ikkcBWpMuW6UP94Cfbu89GdLQqVdoh,-0.07%,24.03 trades/day,[object Object],506.5062,0.3938
GGtNBthsPiFt8f7LTjBr2aycYTZsgaTmDjZsGADzhatP,-4.13%,16.66 trades/day,[object Object],7.2783,0.2877
Hy6wYvuY3CRb4SYcT1BSs2gyJXPnnASSDr89nEwhrQtd,-0.81%,25.33 trades/day,[object Object],53.5423,0.3452
3tVuhEKp4tE8jCmBDZVkiLnPDKy8qrdPkapW1pnqeJU3,-14.54%,15.11 trades/day,[object Object],87.8852,0.4537
EGkSh4Kiyh4UeWgmJsWscToJB57dBYpcPLYvUPPGztAu,0.00%,99.85 trades/day,[object Object],7.6389,0.3905
E1br8TtAxMsnYp6adxfW1qoK9huef5BxwWNoLYmtZqoa,103.23%,31.25 trades/day,[object Object],100.9979,0.3683
H3dErwuSFvJk6xZ3NNLh1ev7Z5V3EJEzTzmVU1yUisgt,1.35%,184.46 trades/day,[object Object],32.5167,0.2881
Fm5kKryfezm3zHBPKfKxeqC5stxbewaFvT6FiV5p5NdZ,-100.00%,7.04 trades/day,[object Object],51.6755,0.2202
92sEdCHcrkUpP4rtXbpmJXYE3K6gbFjFqe9TFVJ1pEN3,-4.93%,141.22 trades/day,[object Object],88.7998,0.6139
5YET3YapxD6to6rqPqTWB3R9pSbURy6yduuUtoZkzoPX,2859.48%,16398.37 trades/day,[object Object],98.6409,0.1641
71PyUskPqjg6WqxNPqgMUPN8nWHC5DfPpHDbEfrtTthf,2.12%,31.85 trades/day,[object Object],132.9296,0.2824
7CP2n9tokjwyjPj17RyPmUDfcynyddFdvMmdrhyKfviu,-3.21%,18.23 trades/day,[object Object],237.1591,0.2895
3Q3nDPaYrwWbmxA1mTiaBdXpgGdU6SQo8jMXNSP4Ww3j,-88.68%,1.84 trades/day,[object Object],320.2893,0.2589
7qJXjVUjhAT2hX4JtcxCmEGbEk1vBUuiLzZKfEh6XHHP,-67.97%,8.73 trades/day,[object Object],192.2257,0.2994
G7zHsDDttZ8TQiTgcM33j1tM2gCeduTcbcSq2qfMzKj,61614.27%,31.85 trades/day,[object Object],65.8978,0.3362
4YS49W6Fzgu6sc8d4oNuSYFJjwP5NF8jpTTBcfTRfUcx,-9.62%,22.40 trades/day,[object Object],51.0503,0.4625
DsPqbcCfNAAPsjk5vmLQ1fQHyqk3X8TQq9pK6ShUqkTU,-0.14%,49.56 trades/day,[object Object],77.6540,0.3959
2mrst1zzzKgFVuv3RayEtYf5FdM7PZdr3WCRqqdzWZHw,-47.04%,10.59 trades/day,[object Object],62.2301,0.3514
6MNQxPmWjXi6hJH6spW9jiWoesoVCnSyUsNsZLzEqaG,5307.45%,15.57 trades/day,[object Object],67.8386,0.2431
GdinmdUAjjh3AisTRTCTCEfVCyohqonGHSLwTRuekZjU,0.00%,6.25 trades/day,[object Object],431.0676,0.2652
4CpjXPCWKCAPGVSrXxb664KZd9zpPAqShqkyxuHe5wLJ,7822.57%,10.99 trades/day,[object Object],72.7833,0.3734
4aod7Xw37PcAxB6FGyTJceEMGk8c6XGGoHdsk4AUvnBZ,-62.05%,8.92 trades/day,[object Object],7.6833,0.2879
ASis6kexLhJ4YahdxzNXKymkupJzczoFTUjnTkzwE2BR,-5.01%,13.60 trades/day,[object Object],57.5529,0.4378
57egB2ba1d4KwynAQ1MARogQjFNpizW4Zd5vm2e36JqZ,0.00%,86.67 trades/day,[object Object],7.3831,0.3612
FYUCjizHQNoQuG7BkDBoPrvW6zx6cWDFE56WunXcnorg,-10.47%,10.45 trades/day,[object Object],850.6155,0.1495
JDJQyRweM8kYQMn6sFQc9v7Xk3vHTFh4aa4pN1uUK4S5,0.00%,88.29 trades/day,[object Object],23.8092,0.1906
BDzu84TVpqEC883KbxSThgBykFV8JFoc2qhfi3KQVp6J,0.27%,1105.85 trades/day,[object Object],1189.0200,0.1411
6915xMQBvkdGPEmLJRhxJtZX66tW2SYXepjx8mx5Qysh,-5.08%,37.03 trades/day,[object Object],63.7145,0.4628
BqZukqbAV486ouTz8Tj4xeKEJxxrXye3jax9A7uNW3BK,-49.11%,7.30 trades/day,[object Object],391.7852,0.2029
FeBvtXUHU3XDUvJhERe8phuzbU7gp3EYwtFQhwXuGmV8,0.00%,91.18 trades/day,[object Object],7.5700,0.3850
BgtpwMFUWGd2brAswotqwAbjwLDrAAvjngnCxCX1kWyx,8.08%,10.64 trades/day,[object Object],29.1389,0.3883
538K15nwHV2TRqh2Vd9nvkxs1rC4MY6YgnuQ1oiFCNc4,0.00%,18.71 trades/day,[object Object],0.0413,-0.0343
5wGu4Pe5P4XTEfHeabf8kQsTzrrQWZkKYGThC6J6h8qe,0.04%,84.96 trades/day,[object Object],26.6686,0.3630
sh38vAWHMC3yc47vzf2iQcNFsA1ymAg8YxPrBxQLp4A,-2.52%,305.79 trades/day,[object Object],607.8364,0.5264
9hWwsp2nBzWafWHjy5b41Mbjafocg2KPSrQwYooWtKnY,-49.24%,9.97 trades/day,[object Object],97.3841,0.3153
D2Mvu4RqW3b4GX1kWoYvQp8Bmd36jsBrfrX8pKGeCrmk,-14.70%,31.72 trades/day,[object Object],535.7805,0.3992
7JpHuMHnMTgytZgNgRBAAEujj4tKATWh9C5QQf1F2UxT,-7.67%,28.58 trades/day,[object Object],88.8247,0.6398
D7HdCQ7oNjBYdpso1BBegKrHhqkXVN1XC77eZRAHVNbN,0.00%,103.15 trades/day,[object Object],6.4749,0.3483
3tA7RcVAYBF1ZaazKbrkZGz8udw7h1nWyFEnpQHitw5s,-0.03%,14.46 trades/day,[object Object],66.7617,0.3468
3v4GRn9iEYHoVsfUZ2fvhYGk6X49oi4XoS3Jjg52Akmc,-0.01%,10.62 trades/day,[object Object],172.9902,0.4286
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,205.30%,89280.00 trades/day,[object Object],193.8334,0.1098
5FJ5G93kJ5qPmfSGAswJqVtQXVGi8QUA8SVcUzDATQpW,-24.57%,36.06 trades/day,[object Object],2405.8584,0.3660
2pwNYyuo6EZ1TrZif9GKqNTo86JfowdeqRgZRi7LBQ63,3.07%,9.27 trades/day,[object Object],4105.9820,0.2369
7ZAePfqRmgR7keNxJ1nP1Az1AXV2CtQcvMqujAVoHxYy,2.94%,12.47 trades/day,[object Object],4935.5635,0.2875
3hZwHw2ZWWV2Uru4dRZ2gy1zGHhhBCdpu2LyDyGMpx7j,3.06%,12.65 trades/day,[object Object],5922.3385,0.3576
9Ka5z3hRGFh5LyPqc72W7wiuDZBgidbqCZ2Fk3Zxq3Lt,3.08%,10.86 trades/day,[object Object],5075.5795,0.3137
AekrxfDCpygTYnderC4pDde2HwaXTJ6n4En7Dfk2KMyH,0.00%,9.23 trades/day,[object Object],7734.0416,0.5781
G4jDpErmEhtcnAJuxd9e7b3m5t9S2zM2aVR7ZNqjTg97,0.00%,18.51 trades/day,[object Object],5025.7070,0.2902
HETGnUrYnksW4xMgWkLp8QvYFBrUjXQEzcGEmwvdJs5m,0.00%,14.80 trades/day,[object Object],6322.9595,0.3860
CV28CvgxmiTNHXyzregDT8MeVgsRD7tjwZ8i2KgCWaNc,0.00%,12.57 trades/day,[object Object],6793.3922,0.4282
CydoNVEUJLY71PibRiYm1ek1q4oA7HLxUGuLo7zRgEmy,0.00%,9.67 trades/day,[object Object],7211.1721,0.5014
H8a8xZEpu8P4n5kMkP1ZCYUASekfHjHuuhnJ24Hok2SG,0.00%,10.58 trades/day,[object Object],6833.0572,0.4604
Ej3mVSGpUT1D7x9tpijzEKmcbrfM9wMw51HweutUPkvk,2.98%,14.92 trades/day,[object Object],5323.4626,0.3251
HUrRaHKvxHqRxDDSLhrmZZjHQ9F53GktsvEAhhBNo6jP,3.92%,15.22 trades/day,[object Object],5527.4362,0.3208
5doA2ViPjjECEsWB1PtLbpEUhhsumk7h2hJiVukSGQJP,0.00%,9.56 trades/day,[object Object],6335.9410,0.4214
Fe8dtWwy1UJSixmukjUCB8wDaA9uo4X3zU9uVyuJymti,0.00%,12.29 trades/day,[object Object],6024.3957,0.3631
BDmCgcUMZehxiAJZZj2uUMYbaTc5AF1yh2ce4umfr2GV,3.04%,11.29 trades/day,[object Object],6714.6894,0.4503
5gSePHYokDmprWdYXf9deF3GDBFcSERYFdFifkncbExo,0.00%,16.63 trades/day,[object Object],5279.6560,0.3078
DL9WWGpQ29YqiRmi7mp7FXqR71MiCobEDajd2Xuw5btg,4.11%,13.26 trades/day,[object Object],5843.4712,0.3446
C2x4dmdL9GKzS8rkS1GccBsmbAdH2TJUvFxG73MXM1Sp,0.00%,15.15 trades/day,[object Object],6147.0351,0.3724
9QaSjHg8gK9XHc9hEurVhgD6je8DW861fSKHE7WCer3s,0.02%,15.85 trades/day,[object Object],5315.7000,0.3571
4EmJ6sqLmWUoVKFMq3P22ehAW6uasecjT63qGWqqdi1T,0.02%,11.43 trades/day,[object Object],4868.6093,0.3236
3NVk9d3dv3ibXbDQiYsLpZmD96XtR4SwToS1br6x3P7T,0.00%,16.55 trades/day,[object Object],5987.0643,0.3607
CyvV3khLL1YZXC9a9JEGwzfTUH7oQttTQssJZVp6GF1E,0.00%,11.59 trades/day,[object Object],6752.8773,0.4379
AXnB8bdYvVA3WBvaVCmuXhvisG7AL9FXkwjWT64JviPv,0.00%,7.93 trades/day,[object Object],5806.7844,0.3678
2fgk1uTQxQoDhNytjSmehU1qZE2fYS9tChwWpoT1xgjD,94.91%,10.40 trades/day,[object Object],4209.7595,0.2396
7QVBHYQzmK6UQ7QUMjfeY6ccyEbGqmsLP2cynqvYZYP9,96.36%,16.88 trades/day,[object Object],6173.2228,0.3993
6VnUj4joN7wpPFp3J2wTZDVaPkD3jMhsaJiWFE9mFjRx,2.79%,18.71 trades/day,[object Object],5474.9320,0.3299
5tktC5qT2UZ6EEuz1eMRwXWfhebMWGtupgpC4B8oZkRt,35.06%,15.60 trades/day,[object Object],5342.3188,0.3265
GxwxzW5fcptjB6xpR7njQ64qiAntF89jggzvWmncXk8q,0.00%,9.90 trades/day,[object Object],6731.8720,0.4103
Hzpr2bgNrkWbGiU6N3C7ykJQARR6smfHRYbgSkcXnKzw,0.00%,14.52 trades/day,[object Object],6730.1836,0.4310
HMSqpu2hgmAhSeZfwPmk9kWo2iRhHhhsbZ8T6uUsGvqV,0.00%,11.04 trades/day,[object Object],7094.1528,0.4600
BVjgbivJ14mVabZzDkFUDHU2AJkCRxRiBfTb92L4rfWC,0.00%,121.19 trades/day,[object Object],722.5149,0.5597
J2KExrXRccC8urM9hwro2qrX7Z8pe1EBy9KiGJ57MM8J,0.00%,14.38 trades/day,[object Object],6185.0841,0.3861
3MpmGspw7YeoiujY4kWxAdLppuV7zj3EufMP3KjuBHHE,0.00%,15.48 trades/day,[object Object],6068.4705,0.3661
3qz461CQZr2iMvfJ3LpGbzVoiJ6LKCz3E8CmQJNg7q9y,3.35%,24.00 trades/day,[object Object],5301.9108,0.3442
APTVXUxBn8iLVK3CMHD2dod1aDHjNpX89d7ogEMpxHCu,2.98%,17.19 trades/day,[object Object],5459.7911,0.3458
Gk2dkkeSvXPBZCNnWiRPCiJ6SdaS87wjGvnqivULqLGw,0.00%,11.94 trades/day,[object Object],5849.6315,0.3628
DtfHSNhSDrbHNYvc6SwPEz5w8NuLNDy5NbXzsHi2G8Xt,0.00%,17.61 trades/day,[object Object],8.0011,0.0998
3Quk2Bzk1duejMHLv6iYQY5qAFqs2XDUXEgWbbvViNeo,3.11%,25.61 trades/day,[object Object],6019.2803,0.3780
99Na1s4Z8ozc19Xu5UnNskUkq74hpW2Pv6B4tMjz2ebp,3.24%,22.79 trades/day,[object Object],6064.8519,0.3993
